"st0" "st1" "yr0" "yr1" "lat" "lon" "annual_pp" "annual_mean_temp" "annual_min_temp" "annual_max_temp"
"7607904701" "M" "M" 1997 2007 -72.41643 47.333 1099 1.965 -3.745 7.68
"7607904702" "M" "M" 1997 2007 -72.413199 47.329893 1100 1.975 -3.74 7.68
"7607904901" "B" "B" 1997 2007 -72.333809 47.349767 1099.5 2.08 -3.6 7.76
"7607905001" "M" "M" 1997 2010 -72.465568 47.349557 1080.5 3 -2.575 8.575
"7607905201" "M" "M" 1997 2007 -72.417477 47.365943 1099.5 1.89 -3.82 7.6
"7607905202" "M" "M" 1997 2007 -72.42098 47.368792 1100 1.865 -3.845 7.575
"7607905902" "B" "M" 1997 2003 -71.761409 47.498832 1286 0.62 -4.63 5.875
"7607906001" "R" "R" 1998 2007 -72.300739 47.50002 1111 3.045 -2.465 8.555
"7607906002" "R" "R" 1998 2007 -72.304363 47.497054 1110.5 3.06 -2.46 8.575
"7607906201" "M" "M" 1998 2007 -72.249163 47.51701 1133.5 2.82 -2.66 8.295
"7607906202" "M" "M" 1998 2007 -72.254718 47.517943 1136.5 2.77 -2.71 8.245
"7607906401" "B" "B" 1997 2003 -71.851482 47.533859 1267.5 0.6 -4.685 5.88
"7607906501" "R" "B" 1997 2003 -71.950077 47.532799 1241.5 0.8 -4.525 6.135
"7607906602" "R" "R" 1998 2007 -72.312663 47.530423 1117.5 2.84 -2.665 8.34
"7607906801" "M" "M" 1997 2003 -71.949741 47.550965 1236 0.81 -4.525 6.14
"7607906802" "B" "M" 1997 2003 -71.944284 47.549648 1238.5 0.78 -4.55 6.11
"7607906901" "T" "R" 1998 2007 -72.316383 47.566983 1102 2.89 -2.61 8.4
"7607906902" "M" "M" 1998 2007 -72.319974 47.563916 1093.5 3 -2.52 8.51
"7607907101" "R" "R" 1998 2007 -72.266512 47.599929 1104 2.84 -2.64 8.325
"7607907201" "M" "M" 1998 2007 -72.499898 47.61689 1106.5 2.375 -3.16 7.91
"7607907202" "M" "M" 1998 2007 -72.505222 47.618151 1103.5 2.395 -3.14 7.93
"7607907501" "R" "R" 1998 2007 -72.282503 47.683908 1095.5 2.625 -2.84 8.09
"7607907502" "R" "R" 1998 2007 -72.282487 47.680022 1090.5 2.695 -2.77 8.17
"7607907602" "R" "R" 1998 2007 -72.335827 47.680243 1086.5 2.655 -2.825 8.14
"7607907701" "R" "B" 1997 2003 -72.048881 47.700783 1167 0.985 -4.4 6.37
"7607907702" "B" "B" 1997 2003 -72.054455 47.699666 1161 1.06 -4.34 6.45
"7608000101" "R" "R" 1992 2007 -70.416144 48.667396 1271.5 -1.16 -6.18 3.86
"7608000201" "B" "B" 1992 2003 -70.232747 48.716922 1180 -0.71 -5.69 4.275
"7608000202" "B" "R" 1992 2003 -70.229195 48.720295 1180 -0.71 -5.69 4.275
"7608100101" "M" "M" 1992 2003 -69.417604 48.449772 1128 2.19 -2.485 6.86
"7608100201" "M" "M" 1992 2003 -69.450525 48.500254 1148.5 1.565 -3.115 6.245
"7608100202" "M" "M" 1992 2003 -69.447153 48.49712 1143.5 1.68 -2.995 6.365
"7608100302" "R" "R" 1992 2003 -69.95199 48.586071 1158.5 0.255 -4.63 5.135
"7608100401" "R" "R" 1992 2003 -69.166901 48.650047 1104.5 2.35 -2.36 7.065
"7608100501" "R" "B" 1992 2003 -69.84944 48.716834 1181.5 -0.295 -5.15 4.56
"7608100502" "R" "B" 1992 2003 -69.854999 48.717873 1184 -0.335 -5.195 4.52
"7608100602" "B" "B" 1992 2003 -69.682215 48.730248 1164.5 0.19 -4.625 5.01
"7608100701" "B" "B" 1992 2003 -70.067588 48.733136 1218 -1.175 -6.065 3.71
"7608100702" "B" "R" 1992 2003 -70.063903 48.736078 1210.5 -1.06 -5.955 3.835
"7608100801" "B" "R" 1992 1999 -69.366823 48.750457 1116 2.17 -2.63 6.97
"7608100901" "R" "R" 1992 1999 -69.383428 48.749909 1092.5 2.52 -2.295 7.33
"7608100902" "M" "R" 1992 1999 -69.380465 48.746742 1086 2.62 -2.195 7.435
"7608101201" "B" "B" 1992 1999 -69.516636 48.767617 1111 2.09 -2.795 6.97
"7608101301" "R" "R" 1992 2003 -69.816196 48.766969 1168.5 -0.155 -5.025 4.715
"7608101302" "R" "R" 1992 2003 -69.812869 48.77051 1168.5 -0.16 -5.03 4.71
"7608101401" "R" "R" 1998 2003 -70.199264 48.86628 1150 0.335 -4.535 5.205
"7608101402" "R" "R" 1998 2003 -70.19348 48.867002 1123 0.725 -4.18 5.625
"7608101501" "R" "R" 1998 2003 -70.193126 48.882542 1088.5 1.185 -3.76 6.12
"7608200802" "R" "R" 1998 2007 -70.663004 49.146956 1170.5 0.15 -5.02 5.31
"7608300102" "B" "B" 1998 2007 -70.749555 48.837103 1206 0.185 -4.965 5.33
"7608300201" "B" "B" 1998 2007 -71.149976 48.90013 1089.5 1.215 -4.25 6.68
"7608300301" "B" "B" 1998 2007 -70.867172 49.016649 1116.5 0.925 -4.41 6.26
"7608300302" "R" "R" 1998 2007 -70.867282 49.012899 1116.5 0.93 -4.41 6.265
"7608300401" "B" "B" 1998 2007 -70.883008 49.166562 1111.5 0.73 -4.6 6.065
"7608300402" "B" "B" 1998 2007 -70.888568 49.165509 1112 0.725 -4.605 6.06
"7608300501" "R" "R" 1998 2007 -70.73348 49.199748 1141 0.395 -4.835 5.625
"7608300502" "R" "R" 1998 2007 -70.73347 49.203597 1142 0.38 -4.855 5.605
"7608300601" "B" "B" 1998 2007 -71.04899 49.250099 1083.5 0.845 -4.565 6.255
"7608300602" "B" "B" 1998 2007 -71.052398 49.252646 1076 0.94 -4.48 6.365
"7608300702" "B" "R" 1998 2007 -70.820707 49.336207 1104 0.625 -4.67 5.915
"7608400101" "R" "R" 1997 2010 -73.382694 46.770983 1074 3.185 -2.505 8.87
"7608400102" "M" "M" 1997 2010 -73.382806 46.767339 1073.5 3.18 -2.505 8.865
"7608400201" "M" "M" 1997 2010 -73.332887 46.800168 1053 3.41 -2.3 9.115
"7608400202" "M" "M" 1997 2010 -73.329405 46.803213 1053.5 3.4 -2.305 9.11
"7608500101" "M" "R" 1997 2010 -73.31539 46.533671 1115 3.3 -2.185 8.795
"7608500201" "M" "M" 1997 2010 -73.400279 46.550232 1104 3.33 -2.22 8.875
"7608500202" "M" "M" 1997 2010 -73.405728 46.551361 1103.5 3.325 -2.225 8.875
"7608500402" "M" "M" 1997 2010 -73.322341 46.616803 1117.5 3.055 -2.48 8.6
"7608500602" "M" "R" 1997 2010 -73.115669 46.629782 1040 4.065 -1.48 9.62
"7608500702" "M" "M" 1997 2010 -73.460701 46.651338 1111 2.945 -2.67 8.565
"7608500801" "M" "M" 1997 2010 -73.282069 46.666917 1026 4.045 -1.6 9.69
"7608500802" "M" "M" 1997 2010 -73.278607 46.669996 1041 3.855 -1.78 9.49
"7608501002" "M" "M" 1997 2010 -73.232627 46.72071 1079 3.335 -2.275 8.945
"7608501101" "M" "M" 1997 2010 -73.416075 46.716692 1054.5 3.485 -2.21 9.18
"7608501102" "M" "M" 1997 2010 -73.416147 46.712796 1048 3.575 -2.13 9.275
"7608501201" "M" "M" 1997 2010 -73.432785 46.73322 1082.5 3.11 -2.565 8.79
"7608501202" "R" "M" 1997 2010 -73.438137 46.732252 1090.5 3.015 -2.655 8.68
"7608501301" "M" "M" 1997 2010 -73.582969 46.733246 1071.5 3.12 -2.62 8.865
"7608501302" "R" "R" 1997 2010 -73.579873 46.736352 1071 3.115 -2.63 8.86
"7608501402" "R" "R" 1997 2010 -73.538137 46.782282 1082 2.935 -2.79 8.665
"7608501502" "B" "B" 1997 2010 -73.446591 46.797462 1052.5 3.33 -2.415 9.07
"7608604401" "M" "M" 1997 2010 -73.565996 46.666575 1104.5 2.9 -2.765 8.57
"7608604402" "M" "M" 1997 2010 -73.566614 46.670272 1085 3.115 -2.58 8.81
"7608604601" "M" "M" 1997 2009 -74.099281 46.666608 1067.5 1.425 -4.635 7.48
"7608604602" "M" "M" 1997 2009 -74.09386 46.668057 1032 1.785 -4.335 7.91
"7608604702" "M" "R" 1997 2009 -74.254225 46.665988 1029.5 1.895 -4.25 8.035
"7608604801" "B" "B" 1997 2009 -74.398929 46.666643 1036.5 1.885 -4.255 8.015
"7608604802" "B" "B" 1997 2009 -74.395475 46.669549 1030.5 1.945 -4.195 8.09
"7608605001" "M" "M" 1997 2009 -74.16596 46.683899 1024 1.86 -4.285 8.01
"7608605002" "R" "T" 1997 2009 -74.16646 46.679974 1016.5 1.955 -4.2 8.115
"7608605101" "M" "M" 1997 2009 -74.015102 46.717038 992.5 2.06 -4.125 8.245
"7608605201" "M" "M" 1997 2009 -74.148633 46.717331 1034 1.66 -4.46 7.79
"7608605301" "B" "B" 1997 2009 -74.315756 46.716658 1025.5 1.84 -4.31 7.985
"7608605302" "B" "B" 1997 2009 -74.315016 46.712659 1026 1.845 -4.305 7.995
"7608605501" "M" "M" 1997 2009 -74.382118 46.733736 1061 1.415 -4.675 7.505
"7608605502" "R" "T" 1997 2009 -74.377112 46.732487 1050 1.545 -4.565 7.655
"7608605701" "M" "M" 1997 2009 -73.915189 46.750759 972.5 2.2 -4 8.4
"7608605702" "R" "M" 1997 2009 -73.912232 46.754224 972 2.195 -4 8.39
"7608605802" "M" "M" 1997 2009 -74.042838 46.751394 1018.5 1.72 -4.42 7.865
"7608605902" "M" "M" 1997 2009 -74.337674 46.750992 1065 1.31 -4.765 7.39
"7608606001" "M" "M" 1997 2009 -74.399262 46.750453 1085.5 1.105 -4.94 7.145
"7608606002" "M" "M" 1997 2009 -74.39947 46.754328 1085 1.1 -4.94 7.14
"7608606202" "R" "M" 1997 2009 -74.449387 46.765819 1081.5 1.125 -4.92 7.175
"7608606301" "T" "T" 1997 2009 -74.365926 46.782404 1081.5 1.07 -4.975 7.11
"7608606302" "M" "M" 1997 2009 -74.366183 46.786154 1087 0.995 -5.035 7.03
"7608606501" "M" "M" 1997 2009 -74.082414 46.800761 994 1.92 -4.26 8.1
"7608606601" "M" "M" 1997 2009 -73.931747 46.816353 978.5 2.04 -4.145 8.215
"7608606602" "R" "M" 1997 2009 -73.926235 46.815267 978.5 2.04 -4.14 8.22
"7608606702" "B" "M" 1997 2009 -74.133304 46.836935 991 1.915 -4.265 8.095
"7608606801" "B" "B" 1997 2009 -73.732988 46.849731 1000 1.8 -4.295 7.885
"7608606802" "R" "R" 1997 2009 -73.729788 46.852724 990.5 1.895 -4.21 8
"7608607001" "R" "B" 1997 2010 -73.666062 46.86721 1011.5 3.57 -2.305 9.44
"7608607002" "R" "B" 1997 2010 -73.662635 46.870283 1011.5 3.565 -2.305 9.435
"7608607101" "R" "R" 1997 2009 -73.915648 46.86654 987.5 1.87 -4.285 8.02
"7608607102" "R" "B" 1997 2009 -73.910301 46.865435 987.5 1.87 -4.285 8.025
"7608607302" "M" "M" 1997 2009 -73.994937 46.863355 1006 1.67 -4.47 7.81
"7608607401" "M" "M" 1997 2009 -74.215187 46.86659 1015.5 1.605 -4.53 7.75
"7608607402" "M" "M" 1997 2009 -74.21828 46.863413 1020 1.565 -4.57 7.7
"7608607501" "B" "B" 1997 2009 -74.315219 46.866677 1035 1.415 -4.695 7.525
"7608607502" "B" "B" 1997 2009 -74.320651 46.865073 1041.5 1.345 -4.755 7.445
"7608607601" "R" "R" 1997 2009 -73.731707 46.884234 1031 1.415 -4.625 7.455
"7608607602" "R" "R" 1997 2009 -73.731659 46.888157 1030.5 1.415 -4.63 7.45
"7608607701" "R" "B" 1997 2009 -73.847317 46.883978 1005 1.66 -4.45 7.765
"7608607702" "B" "B" 1997 2009 -73.847591 46.887819 1005 1.65 -4.455 7.765
"7608607801" "M" "M" 1997 2010 -73.582018 46.917213 1039.5 3.195 -2.63 9.02
"7608608001" "B" "B" 1997 2009 -73.950679 46.917632 985.5 1.825 -4.32 7.975
"7608608102" "B" "R" 1997 2009 -74.001988 46.913389 988 1.805 -4.345 7.96
"7608608201" "M" "M" 1997 2009 -74.416264 46.915474 1060.5 1.065 -4.99 7.125
"7608608202" "M" "M" 1997 2009 -74.415252 46.911586 1060.5 1.07 -4.99 7.13
"7608608302" "B" "B" 1997 2009 -73.749031 46.930385 1008.5 1.575 -4.495 7.655
"7608608401" "R" "R" 1997 2009 -73.84895 46.933461 980.5 1.87 -4.26 8.005
"7608608502" "R" "R" 1997 2009 -74.388142 46.933751 1041 1.26 -4.825 7.35
"7608608601" "R" "B" 1997 2009 -73.783069 46.950088 1001.5 1.62 -4.47 7.705
"7608608602" "M" "M" 1997 2009 -73.777741 46.951217 1007 1.56 -4.52 7.64
"7608608701" "M" "M" 1997 2009 -73.99891 46.949468 1010 1.505 -4.605 7.61
"7608608702" "B" "M" 1997 2009 -74.003734 46.951201 1005.5 1.555 -4.565 7.67
"7608608901" "M" "T" 1997 2007 -74.56546 46.983588 1064.5 1.545 -4.645 7.73
"7608609001" "R" "R" 1997 2009 -73.73183 47.000914 1039.5 1.15 -4.855 7.15
"7608609101" "M" "R" 1997 2009 -74.198011 47.000551 1004.5 1.53 -4.59 7.655
"7608609102" "M" "R" 1997 2009 -74.202087 46.997521 1011.5 1.46 -4.65 7.575
"7608609202" "R" "R" 1997 2009 -74.29594 47.003358 1027 1.295 -4.795 7.38
"7608609302" "M" "M" 1997 2007 -74.485636 46.996277 1104.5 1.04 -5.09 7.165
"7608609502" "B" "R" 1997 2009 -73.83823 47.018453 971.5 1.885 -4.235 8.01
"7608609701" "B" "B" 1997 2007 -74.465472 47.033828 1078.5 1.28 -4.885 7.435
"7608609702" "B" "M" 1997 2007 -74.466009 47.030018 1077.5 1.29 -4.865 7.455
"7608609801" "M" "M" 1997 2009 -73.864293 47.050039 978.5 1.765 -4.345 7.87
"7608609901" "B" "B" 1997 2009 -74.214996 47.050464 1022 1.265 -4.815 7.35
"7608610002" "B" "B" 1997 2009 -74.149597 47.066921 1024 1.21 -4.865 7.275
"7608610101" "M" "M" 1997 2009 -74.249259 47.083521 1022 1.23 -4.84 7.3
"7608610201" "B" "B" 1997 2009 -74.315945 47.10023 1029 1.135 -4.92 7.185
"7608610202" "M" "M" 1997 2009 -74.32134 47.09895 1031.5 1.105 -4.945 7.16
"7608610301" "B" "R" 1997 2009 -73.865974 47.116819 978 1.69 -4.395 7.78
"7608801302" "M" "M" 1997 2007 -74.727932 46.29622 1059 3.465 -2.63 9.55
"7608801902" "T" "T" 1997 2007 -74.68234 46.437506 1064.5 2.96 -3.2 9.115
"7608802102" "M" "M" 1997 2007 -74.782661 46.451288 1063 2.98 -3.17 9.125
"7608802901" "B" "B" 1997 2007 -74.660909 46.531303 1072 2.55 -3.625 8.725
"7608803101" "T" "T" 1995 2006 -74.929337 46.550613 1168.5 3.995 -1.755 9.74
"7608803102" "M" "M" 1995 2006 -74.934753 46.54945 1195.5 3.67 -2.045 9.385
"7608803201" "M" "M" 1997 2006 -75.055296 46.551894 1144 3.59 -2.285 9.475
"7608803301" "T" "T" 1995 2006 -74.741847 46.573467 1178.5 3.865 -1.915 9.65
"7608803302" "T" "T" 1995 2006 -74.7383 46.576402 1205.5 3.555 -2.195 9.315
"7608803402" "M" "M" 1995 2006 -74.989033 46.583426 1148.5 4.09 -1.665 9.845
"7608803702" "T" "T" 1997 2007 -74.597707 46.648157 1112 1.705 -4.44 7.845
"7608803801" "M" "M" 1997 2007 -74.620356 46.670708 1107 1.71 -4.44 7.855
"7608803802" "M" "M" 1997 2007 -74.626562 46.671879 1107 1.715 -4.435 7.865
"7608803901" "R" "B" 1997 2007 -74.666891 46.75598 1062.5 2.065 -4.145 8.275
"7608803902" "B" "B" 1997 2007 -74.66385 46.752782 1057.5 2.13 -4.085 8.355
"7608804002" "M" "M" 1997 2007 -74.729097 46.754915 1086 1.8 -4.375 7.97
"7608804101" "R" "M" 1997 2007 -74.69218 46.853772 1063 1.855 -4.345 8.06
"7608804102" "R" "M" 1997 2007 -74.692873 46.858416 1066.5 1.8 -4.395 8
"7608804301" "M" "M" 1997 2007 -74.692262 46.908416 1066.5 1.7 -4.495 7.885
"7608804302" "M" "T" 1997 2007 -74.692113 46.912924 1066 1.69 -4.495 7.885
"7608804501" "B" "R" 1997 2007 -74.596583 46.974316 1057 1.665 -4.535 7.86
"7608804701" "M" "M" 1997 2007 -74.7536 46.98467 1062 1.63 -4.55 7.805
"7608804801" "B" "B" 1997 2007 -74.643426 47.007576 1060 1.58 -4.6 7.765
"7608804802" "M" "M" 1997 2007 -74.650653 47.006694 1063.5 1.545 -4.635 7.725
"7608900101" "T" "T" 1992 2003 -75.266855 45.733258 1131 3.73 -1.765 9.23
"7608900102" "T" "T" 1992 2003 -75.267519 45.729578 1131 3.74 -1.755 9.23
"7608900501" "M" "M" 1992 2003 -75.299357 45.866884 1153.5 3.225 -2.385 8.83
"7608900502" "T" "T" 1992 2003 -75.302922 45.870008 1139.5 3.41 -2.21 9.035
"7608901001.1" "T" "T" 1992 1997 -74.98256 46.015982 1100 2.545 -3.26 8.35
"7608901001.2" "T" "T" 1992 1997 -74.98256 46.015979 1100 2.545 -3.26 8.35
"7608901001.3" "T" "T" 1997 2003 -74.98256 46.015979 1140 2.945 -2.77 8.66
"7608901002.1" "T" "T" 1992 1997 -74.987672 46.017276 1091 2.65 -3.165 8.47
"7608901002.2" "T" "T" 1992 1997 -74.98767 46.01728 1091 2.65 -3.165 8.47
"7608901002.3" "T" "T" 1997 2003 -74.98767 46.01728 1131 3.05 -2.675 8.775
"7608901102.1" "M" "M" 1992 1997 -74.966556 46.029529 1083.5 2.75 -3.085 8.595
"7608901102.2" "M" "M" 1992 1997 -74.966552 46.029525 1083.5 2.75 -3.085 8.595
"7608901102.3" "M" "M" 1997 2003 -74.966556 46.029529 1123.5 3.15 -2.595 8.9
"7608901201" "R" "M" 1992 2003 -75.332758 46.082906 1126.5 3.195 -2.62 9.015
"7608901202" "R" "T" 1992 2003 -75.335729 46.086139 1133.5 3.1 -2.72 8.915
"7608901302" "M" "M" 1992 2003 -75.09635 46.103083 1109.5 3.42 -2.42 9.255
"7608901402" "M" "M" 1995 2006 -75.410626 46.101139 1164 4.62 -0.86 10.09
"7608901501" "R" "M" 1995 2006 -75.249093 46.117012 1190.5 4.495 -1.01 10.005
"7608901502" "T" "T" 1995 2006 -75.249253 46.120802 1190.5 4.49 -1.02 10.005
"7608901701" "T" "T" 1995 2006 -75.166246 46.165958 1199 4.415 -1.13 9.965
"7608901702" "M" "M" 1995 2006 -75.172133 46.16617 1183 4.595 -0.965 10.155
"7608901801" "M" "M" 1995 2003 -75.115234 46.199622 1093 3.645 -2.185 9.48
"7608901802" "M" "T" 1995 2003 -75.120583 46.200767 1103 3.52 -2.3 9.345
"7608901901" "M" "T" 1995 2006 -75.182372 46.199948 1173.5 4.63 -0.955 10.21
"7608901902" "T" "M" 1995 2006 -75.18546 46.197078 1170 4.67 -0.91 10.255
"7608902001" "T" "T" 1995 2006 -75.397684 46.200725 1182.5 4.23 -1.285 9.735
"7608902002" "M" "M" 1995 2006 -75.401245 46.203431 1175 4.31 -1.21 9.825
"7608902101" "T" "T" 1995 2006 -75.449674 46.216861 1135 4.69 -0.845 10.225
"7608902102" "R" "T" 1995 2006 -75.449376 46.212755 1124 4.825 -0.715 10.37
"7608902201" "M" "M" 1995 2006 -75.114709 46.231854 1181.5 4.555 -1.06 10.16
"7608902301" "M" "M" 1995 2006 -75.28265 46.233982 1190 4.23 -1.315 9.78
"7608902401" "T" "T" 1995 2006 -75.382047 46.23317 1183.5 4.175 -1.345 9.705
"7608902402" "M" "M" 1995 2006 -75.378997 46.230126 1184 4.18 -1.34 9.705
"7608902501" "M" "M" 1995 2006 -75.282 46.25044 1189 4.22 -1.34 9.775
"7608902502" "T" "T" 1995 2006 -75.278872 46.253484 1189 4.215 -1.345 9.775
"7608902601" "T" "T" 1995 2006 -75.199309 46.283296 1201 4.115 -1.47 9.7
"7608902602" "T" "T" 1995 2006 -75.194136 46.283075 1201.5 4.115 -1.465 9.7
"7608902702" "R" "M" 1995 2006 -75.203424 46.313465 1179 4.31 -1.305 9.925
"7608902801" "M" "T" 1995 2006 -75.18192 46.333022 1168 4.43 -1.21 10.065
"7608902802" "T" "T" 1995 2006 -75.182094 46.337109 1184 4.23 -1.395 9.85
"7608902902" "M" "M" 1995 2006 -75.177711 46.351364 1225.5 3.68 -1.905 9.26
"7609000401" "T" "T" 1992 2003 -75.499644 45.967051 1124 3.37 -2.365 9.095
"7609000402" "R" "R" 1992 2003 -75.502608 45.96364 1141.5 3.115 -2.595 8.83
"7609000801" "T" "T" 1995 2006 -75.682153 46.016371 1139 4.685 -0.715 10.08
"7609000901" "M" "M" 1992 2003 -75.398725 46.049865 1149 2.925 -2.855 8.69
"7609000902" "M" "M" 1992 2003 -75.404169 46.051024 1117 3.375 -2.425 9.18
"7609001001" "T" "T" 1995 2006 -75.631639 46.048893 1142 4.66 -0.75 10.08
"7609001002" "T" "T" 1995 2006 -75.628316 46.045755 1142.5 4.665 -0.75 10.08
"7609001101" "M" "M" 1995 2006 -75.449898 46.066209 1135 4.97 -0.5 10.435
"7609001102" "R" "M" 1995 2006 -75.453089 46.062882 1125.5 5.08 -0.39 10.55
"7609001301" "T" "T" 1995 2006 -75.716554 46.097941 1125.5 4.655 -0.78 10.09
"7609001302" "T" "T" 1995 2006 -75.718277 46.101715 1100.5 4.945 -0.505 10.395
"7609001501" "M" "M" 1995 2006 -75.616064 46.183476 1102 4.92 -0.585 10.42
"7609001502" "M" "M" 1995 2006 -75.619528 46.186382 1114.5 4.765 -0.73 10.26
"7609200201" "M" "M" 1997 2010 -73.066697 46.683604 1069 3.655 -1.89 9.2
"7609200202" "M" "M" 1997 2010 -73.061093 46.684654 1069 3.655 -1.89 9.195
"7609300101" "R" "B" 1997 2003 -71.916711 47.166801 1302 1.57 -3.76 6.895
"7609300102" "R" "R" 1997 2003 -71.911156 47.167752 1319 1.3 -4 6.6
"7609300201" "M" "M" 1997 2003 -71.832418 47.183574 1318.5 1.45 -3.83 6.73
"7609300302" "M" "M" 1997 2003 -71.845243 47.184054 1323.5 1.33 -3.95 6.61
"7609300401" "B" "B" 1997 2003 -71.833649 47.199527 1341.5 0.99 -4.26 6.24
"7609300402" "B" "B" 1997 2003 -71.833744 47.203296 1336 1.07 -4.185 6.325
"7609300501" "B" "B" 1997 2003 -71.649685 47.23325 1396 0.275 -4.87 5.425
"7609300502" "B" "B" 1997 2003 -71.646609 47.236375 1396.5 0.265 -4.88 5.415
"7609300601" "M" "M" 1997 2003 -71.899676 47.248883 1326 0.885 -4.395 6.16
"7609300602" "B" "B" 1997 2003 -71.90508 47.249896 1312 1.08 -4.215 6.385
"7609300801" "B" "B" 1997 2003 -71.583957 47.366119 1351.5 0.51 -4.67 5.685
"7609300802" "B" "B" 1997 2003 -71.580608 47.369389 1350 0.525 -4.655 5.705
"7609300901" "B" "R" 1997 2003 -71.634366 47.366233 1352.5 0.435 -4.75 5.62
"7609301001" "B" "B" 1997 2003 -71.584372 47.416076 1364 0.08 -5.07 5.235
"7609301002" "B" "R" 1997 2003 -71.581342 47.413073 1371.5 -0.02 -5.165 5.12
"7609500102" "M" "M" 1997 2010 -72.695686 46.796969 1032.5 4.215 -1.34 9.77
"7609500401" "B" "B" 1997 2010 -73.10001 46.96757 1010 3.875 -1.885 9.635
"7609500402" "M" "M" 1997 2010 -73.102827 46.970386 1012 3.855 -1.905 9.61
"7609500702" "M" "M" 1997 2010 -73.108328 47.001829 1053.5 3.255 -2.465 8.975
"7609500801" "M" "M" 1997 2010 -72.638747 47.023513 1049 3.745 -1.89 9.375
"7609500901" "M" "M" 1992 2003 -72.129599 47.030894 1285 1.995 -3.425 7.42
"7609501001" "R" "R" 1997 2010 -72.482356 47.051872 1096.5 3.335 -2.205 8.88
"7609501101" "M" "M" 1997 2010 -73.215215 47.065296 1079.5 2.76 -2.965 8.48
"7609501102" "M" "R" 1997 2010 -73.219022 47.062463 1076 2.805 -2.925 8.525
"7609501202" "M" "M" 1997 2010 -72.417838 47.08157 1130 2.975 -2.505 8.465
"7609501301" "M" "M" 1997 2010 -72.638329 47.087031 1026 3.93 -1.745 9.605
"7609501302" "B" "B" 1997 2010 -72.64283 47.08155 1035 3.81 -1.85 9.48
"7609501401" "M" "M" 1997 2010 -72.684594 47.077906 1017 4.015 -1.68 9.705
"7609501402" "M" "M" 1997 2010 -72.685154 47.073943 1010 4.105 -1.59 9.81
"7609501501" "M" "M" 1997 2007 -72.701988 47.078037 1017 2.955 -2.925 8.845
"7609501502" "M" "M" 1997 2007 -72.701531 47.07422 1057.5 2.49 -3.36 8.335
"7609501701" "R" "M" 1997 2010 -72.621907 47.102919 993 4.355 -1.35 10.055
"7609501702" "R" "M" 1997 2010 -72.61865 47.099898 1013.5 4.085 -1.6 9.765
"7609501901" "M" "M" 1997 2010 -72.637522 47.110154 1010 4.095 -1.6 9.79
"7609502002" "T" "T" 1997 2007 -72.692498 47.122159 1063.5 2.34 -3.5 8.19
"7609502102" "M" "M" 1997 2010 -73.125759 47.108031 1063 2.97 -2.76 8.71
"7609502201" "M" "M" 1997 2003 -72.021274 47.138922 1282.5 1.665 -3.715 7.04
"7609502202" "R" "M" 1997 2003 -72.018438 47.136114 1283.5 1.665 -3.71 7.04
"7609502401" "M" "M" 1997 2010 -73.144843 47.129079 1078.5 2.725 -2.995 8.445
"7609502601" "R" "R" 1997 2003 -72.137541 47.180819 1259 1.475 -3.955 6.905
"7609502602" "B" "B" 1997 2003 -72.136676 47.184731 1227 1.905 -3.57 7.385
"7609502702" "M" "M" 1997 2010 -72.394904 47.183006 1091.5 3.285 -2.255 8.82
"7609502802" "B" "B" 1997 2010 -72.464992 47.201481 1088.5 3.185 -2.38 8.755
"7609503002" "M" "M" 1997 2003 -72.012693 47.212569 1282.5 1.395 -3.97 6.76
"7609503102" "B" "B" 1997 2003 -72.049204 47.225856 1269.5 1.435 -3.96 6.825
"7609503201" "M" "M" 1998 2007 -72.765348 47.217394 1117.5 2.95 -2.735 8.64
"7609503301" "M" "M" 1997 2003 -72.168589 47.235105 1220 1.72 -3.76 7.21
"7609503302" "M" "M" 1997 2003 -72.16465 47.232037 1235 1.545 -3.915 7.01
"7609503401" "M" "M" 1997 2010 -72.330365 47.225195 1091.5 3.305 -2.21 8.815
"7609503402" "M" "M" 1997 2010 -72.335048 47.222975 1079.5 3.445 -2.085 8.975
"7609503501" "M" "R" 1997 2007 -72.622163 47.235484 1079 2.05 -3.76 7.86
"7609503502" "M" "M" 1997 2007 -72.62187 47.238819 1078.5 2.05 -3.765 7.855
"7609503601" "M" "M" 1998 2007 -72.776582 47.234008 1107 3 -2.69 8.695
"7609503701" "B" "M" 1997 2003 -71.914944 47.244755 1311.5 1.09 -4.215 6.39
"7609503702" "M" "M" 1997 2003 -71.915886 47.240929 1308 1.15 -4.155 6.46
"7609503802" "M" "M" 1997 2003 -72.030061 47.251925 1303 0.9 -4.43 6.235
"7609504001" "M" "M" 1997 2010 -72.306284 47.273146 1096 3.185 -2.315 8.69
"7609504002" "M" "M" 1997 2010 -72.303315 47.276461 1099.5 3.135 -2.36 8.635
"7609504202" "M" "M" 1998 2007 -72.641054 47.271224 1122 2.985 -2.66 8.625
"7609504301" "B" "B" 1997 2003 -71.885242 47.288613 1343.5 0.48 -4.765 5.725
"7609504302" "M" "M" 1997 2003 -71.884828 47.292513 1344.5 0.45 -4.79 5.695
"7609504401" "B" "B" 1997 2003 -72.185096 47.278971 1259.5 1.01 -4.41 6.435
"7609504402" "B" "M" 1997 2003 -72.189807 47.280365 1258.5 1.01 -4.415 6.435
"7609504501" "M" "M" 1997 2003 -72.199806 47.289844 1247.5 1.095 -4.345 6.54
